"","AccSpeciesID","AccSpeciesName","TraitID","TraitName","OriglName","OrigValueStr","OrigUnitStr","Replicates","StdValue","UnitName","Count"
"12698",24604,"Festuca rubra",NA,"","GRAZING","47","",NA,NA,"",1
"12699",24604,"Festuca rubra",NA,"","Habitat","Arable, Broad-leaved woodland, Coniferous plantation, Grassland, Heathland, Wetland","",NA,NA,"",1
"12700",24604,"Festuca rubra",NA,"","Habitat type","Abandoned railway site (urban)","",NA,NA,"",1
"12701",24604,"Festuca rubra",NA,"","IRRAD","32759","(Wh m-2)",NA,NA,"",5
"12702",24604,"Festuca rubra",NA,"","IRRAD","33209","(Wh m-2)",NA,NA,"",4
"12703",24604,"Festuca rubra",NA,"","IRRAD","35314","(Wh m-2)",NA,NA,"",3
"12704",24604,"Festuca rubra",NA,"","IRRAD","35808","(Wh m-2)",NA,NA,"",4
"12705",24604,"Festuca rubra",NA,"","IRRAD","43231","(Wh m-2)",NA,NA,"",3
"12706",24604,"Festuca rubra",NA,"","LATITUDE","42°50 N","",NA,42.8333333333333,"",3
"12707",24604,"Festuca rubra",NA,"","LATITUDE","48°57 N","",NA,48.95,"",4
"12708",24604,"Festuca rubra",NA,"","LATITUDE","53°27 N","",NA,53.45,"",5
"12709",24604,"Festuca rubra",NA,"","LATITUDE","57°16 N","",NA,57.2666666666667,"",3
"12710",24604,"Festuca rubra",NA,"","LATITUDE","58°50 N","",NA,58.8333333333333,"",4
"12711",24604,"Festuca rubra",NA,"","LONGITUDE","12°44 E","",NA,12.7333333333333,"",5
"12712",24604,"Festuca rubra",NA,"","LONGITUDE","14°36 E","",NA,14.6,"",4
"12713",24604,"Festuca rubra",NA,"","LONGITUDE","17°24 E","",NA,17.4,"",4
"12714",24604,"Festuca rubra",NA,"","LONGITUDE","1°17 E","",NA,1.28333333333333,"",3
"12715",24604,"Festuca rubra",NA,"","LONGITUDE","7°24 W","",NA,-7.4,"",3
"12716",24604,"Festuca rubra",NA,"","Lai/100 (m2/m2)","2.79","",NA,NA,"",1
"12717",24604,"Festuca rubra",NA,"","Lai/100 (m2/m2)","3.26","",NA,NA,"",1
"12718",24604,"Festuca rubra",NA,"","Lat","45°26'19.000"" N","",NA,45.43861111,"",1
"12719",24604,"Festuca rubra",NA,"","Latitude","48 08","",NA,8.13333333333333,"",1
"12720",24604,"Festuca rubra",NA,"","Location Region","central England","",NA,NA,"",1
"12721",24604,"Festuca rubra",NA,"","Location Site ID","CH","",NA,NA,"",1
"12722",24604,"Festuca rubra",NA,"","Lon","71°41'29.000"" W","",NA,-71.69138889,"",1
"12723",24604,"Festuca rubra",NA,"","Longitude","11 28","",NA,1.46666666666667,"",1
"12724",24604,"Festuca rubra",NA,"","MAP","565 - 1800","mm",NA,NA,"",1
"12725",24604,"Festuca rubra",NA,"","MAT","10.0016666666667","(°C)",NA,NA,"",3
"12726",24604,"Festuca rubra",NA,"","MAT","6.03333333333333","(°C)",NA,NA,"",4
"12727",24604,"Festuca rubra",NA,"","MAT","8.19166666666667","(°C)",NA,NA,"",4
"12728",24604,"Festuca rubra",NA,"","MAT","8.38083333333333","(°C)",NA,NA,"",3
"12729",24604,"Festuca rubra",NA,"","MAT","8.725","(°C)",NA,NA,"",5
"12730",24604,"Festuca rubra",NA,"","MAT","9 - 11","C",NA,NA,"",1
"12731",24604,"Festuca rubra",NA,"","Material Weighed","Fruit","",NA,NA,"",1
"12732",24604,"Festuca rubra",NA,"","Material Weighed","Germinule","",NA,NA,"",1
"12733",24604,"Festuca rubra",NA,"","Material Weighed","Seed","",NA,NA,"",34
"12734",24604,"Festuca rubra",NA,"","MaterialWeighed","Fruit","",NA,NA,"",1
"12735",24604,"Festuca rubra",NA,"","MaterialWeighed","Germinule","",NA,NA,"",1
"12736",24604,"Festuca rubra",NA,"","MaterialWeighed","Seed","",NA,NA,"",20
"12737",24604,"Festuca rubra",NA,"","Medium","germination medium = 1 % Agar","",NA,NA,"",5
"12738",24604,"Festuca rubra",NA,"","Method","Seedling emergence","",NA,NA,"",1
"12739",24604,"Festuca rubra",NA,"","Method of sampling and measurement","experiment in the field","",NA,NA,"",4
"12740",24604,"Festuca rubra",NA,"","Method of sampling and measurement","experiment in the greenhouse or in the laboratory","",NA,NA,"",56
"12741",24604,"Festuca rubra",NA,"","Method of sampling and measurement","method not known (e.g. most floras)","",NA,NA,"",5
"12742",24604,"Festuca rubra",NA,"","Net primary productivity","530","g(C)/m2/yr",NA,NA,"",1
"12743",24604,"Festuca rubra",NA,"","Net primary productivity","746","g(C)/m2/yr",NA,NA,"",1
"12744",24604,"Festuca rubra",NA,"","Notes","*Seed weights reported may include minor covering structures","",NA,NA,"",1
"12745",24604,"Festuca rubra",NA,"","Notes","Mid-point of 1000 seed weight range 1.1-1.2g; seed mc not stated, but weight is likely to refer ...","",NA,NA,"",1
"12746",24604,"Festuca rubra",NA,"","Notes","Seed mc not stated, but weight is likely to refer to air-dry seed.","",NA,NA,"",14
"12747",24604,"Festuca rubra",NA,"","Notes","air-dry seeds","",NA,NA,"",3
"12748",24604,"Festuca rubra",NA,"","PET","383.3","(mm)",NA,NA,"",3
"12749",24604,"Festuca rubra",NA,"","PET","435.1","(mm)",NA,NA,"",4
"12750",24604,"Festuca rubra",NA,"","PET","486.9","(mm)",NA,NA,"",5
"12751",24604,"Festuca rubra",NA,"","PET","487.5","(mm)",NA,NA,"",4
"12752",24604,"Festuca rubra",NA,"","PET","505.6","(mm)",NA,NA,"",3
"12753",24604,"Festuca rubra",NA,"","PLOUGH","0","",NA,NA,"",18
"12754",24604,"Festuca rubra",NA,"","PLOUGH","1","",NA,NA,"",1
"12755",24604,"Festuca rubra",NA,"","Plants per sampling","6","",NA,NA,"",1
"12756",24604,"Festuca rubra",NA,"","Precipitation (mm)","529.25","mm",NA,NA,"",1
"12757",24604,"Festuca rubra",NA,"","Precipitation (mm)","742.166992","mm",NA,NA,"",1
"12758",24604,"Festuca rubra",NA,"","Precipitation (mm)","809.083008","mm",NA,NA,"",1
"12759",24604,"Festuca rubra",NA,"","Precision","1","",NA,NA,"",2
"12760",24604,"Festuca rubra",NA,"","Precision","2","",NA,NA,"",17
"12761",24604,"Festuca rubra",NA,"","Precision","3","",NA,NA,"",2
"12762",24604,"Festuca rubra",NA,"","Precision","4","",NA,NA,"",1
"12763",24604,"Festuca rubra",NA,"","RAINFALL","1078.6","(mm)",NA,NA,"",3
"12764",24604,"Festuca rubra",NA,"","RAINFALL","1275.25","(mm)",NA,NA,"",3
"12765",24604,"Festuca rubra",NA,"","RAINFALL","551","(mm)",NA,NA,"",4
"12766",24604,"Festuca rubra",NA,"","RAINFALL","582.9","(mm)",NA,NA,"",4
"12767",24604,"Festuca rubra",NA,"","RAINFALL","639.42","(mm)",NA,NA,"",5
"12768",24604,"Festuca rubra",NA,"","Rainfall distribution","Throughout year, winter maximum","",NA,NA,"",1
"12769",24604,"Festuca rubra",NA,"","Reference","Bakker, J. P. 1989. Nature management by grazing and cutting: On the ecological significance of ...","",NA,NA,"",2
"12770",24604,"Festuca rubra",NA,"","Reference","Banwell G, Lawrie S 1991    unpublished data, York University","",NA,NA,"",5
"12771",24604,"Festuca rubra",NA,"","Reference","Berry Botanic Garden, USDI Bureau of Land Management, The Nature Conservancy and Lewis and Clar ...","",NA,NA,"",2
"12772",24604,"Festuca rubra",NA,"","Reference","Cromarty, A.S., Ellis, R.H. and Roberts, E.H. 1982. The Design of Seed Storage Facilities for G ...","",NA,NA,"",2
"12773",24604,"Festuca rubra",NA,"","Reference","Edwards, G. R. and M. J. Crawley (1999) Effects of disturbance and rabbit grazing on seedling r ...","",NA,NA,"",1
"12774",24604,"Festuca rubra",NA,"","Reference","Edwards, G.R. and Crawley, M.J. 1999. Effects of disturbance and rabbit grazing on seedling rec ...","",NA,NA,"",1
"12775",24604,"Festuca rubra",NA,"","Reference","Eriksson, O. and Jakobsson, A. 1998. Abundance, distribution and life histories of grassland pl ...","",NA,NA,"",2
"12776",24604,"Festuca rubra",NA,"","Reference","Felfoldi, E. 1980. Seed Counts (Numbers of Seeds Per Unit Weight). Technical Report Series, 32. ...","",NA,NA,"",10
"12777",24604,"Festuca rubra",NA,"","Reference","Felfoldi, E. No date. Seed Counts (Numbers of Seeds Per Unit Weight). Technical Report Series,  ...","",NA,NA,"",10
"12778",24604,"Festuca rubra",NA,"","Reference","Grime, J.P., Mason, G., Curtis, A.A., Rodman, J., Band, S.R., Mowforth, M.A.G., Neal, A.M. and  ...","",NA,NA,"",2
"12779",24604,"Festuca rubra",NA,"","Reference","Lewis J 1973 Weed Research 13 179-191","",NA,NA,"",5
"12780",24604,"Festuca rubra",NA,"","Reference","Moles, A. T. and M. Westoby in press Do large-seeded species suffer higher levels of pre- or po ...","",NA,NA,"",3
"12781",24604,"Festuca rubra",NA,"","Reference","Moles, A.T, and Westoby, M. 2003. Do large seeds suffer higher levels of pre- or post-dispersal ...","",NA,NA,"",3
"12782",24604,"Festuca rubra",NA,"","Reference","RBG Kew, Wakehurst Place.","",NA,NA,"",21
"12783",24604,"Festuca rubra",NA,"","Reference","Salisbury, E.J. 1942. The Reproductive Capacity of Plants. G. Bell and Sons, London.","",NA,NA,"",1
"12784",24604,"Festuca rubra",NA,"","Reference","Salisbury, E.J. 1942. The Reproductive Capacity of Plants. G. Bell and Sons, Ltd, London.","",NA,NA,"",1
"12785",24604,"Festuca rubra",NA,"","Reference","Thompson K, Grime JP 1983 Journal of Applied Ecology 20 141-156","",NA,NA,"",5
"12786",24604,"Festuca rubra",NA,"","Reference","Thompson, K., Band, S.R. and Hodgson, J.G. 1993. Seed size and shape predict persistence in soi ...","",NA,NA,"",2
"12787",24604,"Festuca rubra",NA,"","Reference / source","Bakker et al. (1991)","",NA,NA,"",1
"12788",24604,"Festuca rubra",NA,"","Reference / source","Chippindale & Milton (1934)","",NA,NA,"",1
"12789",24604,"Festuca rubra",NA,"","Reference / source","Grime et al. (1981)","",NA,NA,"",4
"12790",24604,"Festuca rubra",NA,"","Reference / source","Hodgson & Grime (1979)","",NA,NA,"",1
"12791",24604,"Festuca rubra",NA,"","Reference / source","Hoogveld & Muller (1985)","",NA,NA,"",2
"12792",24604,"Festuca rubra",NA,"","Reference / source","Lewis (1973)","",NA,NA,"",1
"12793",24604,"Festuca rubra",NA,"","Reference / source","Müller-Schneider (1986)","",NA,NA,"",1
"12794",24604,"Festuca rubra",NA,"","Reference / source","Pfadenhauer & Maas (1987)","",NA,NA,"",2
"12795",24604,"Festuca rubra",NA,"","Reference / source","Thompson et al. (1994)","",NA,NA,"",1
"12796",24604,"Festuca rubra",NA,"","Reference / source","Thompson et al. (1997)","",NA,NA,"",48
"12797",24604,"Festuca rubra",NA,"","Reference / source","Van Zeist (1978)","",NA,NA,"",1
"12798",24604,"Festuca rubra",NA,"","Reference / source","Vegelin (1993)","",NA,NA,"",1
"12799",24604,"Festuca rubra",NA,"","Reference / source","Von Borstel (1974)","",NA,NA,"",1
"12800",24604,"Festuca rubra",NA,"","Replicates","10","",NA,NA,"",1
"12801",24604,"Festuca rubra",NA,"","SBS number","40103","",NA,NA,"",650
"12802",24604,"Festuca rubra",NA,"","SITE","CZ-OHR","",NA,NA,"",4
"12803",24604,"Festuca rubra",NA,"","SITE","FR-ERC","",NA,NA,"",3
"12804",24604,"Festuca rubra",NA,"","SITE","GE-MNP","",NA,NA,"",5
"12805",24604,"Festuca rubra",NA,"","SITE","SC-SUT","",NA,NA,"",3
"12806",24604,"Festuca rubra",NA,"","SITE","SE-BAL","",NA,NA,"",4
"12807",24604,"Festuca rubra",NA,"","SM REF","Bakker, J. P. 1989. Nature management by grazing and cutting: On the ecological significance of ...","",NA,NA,"",1
"12808",24604,"Festuca rubra",NA,"","SM REF","Edwards, G. R. and M. J. Crawley (1999) Effects of disturbance and rabbit grazing on seedling r ...","",NA,NA,"",1
"12809",24604,"Festuca rubra",NA,"","SM REF","Eriksson, O. and Jakobsson, A. 1998. Abundance, distribution and life histories of grassland pl ...","",NA,NA,"",1
"12810",24604,"Festuca rubra",NA,"","SM REF","Moles, A. T. and Westoby, M. 2003. Do large-seeded species suffer higher levels of pre- or post ...","",NA,NA,"",4
"12811",24604,"Festuca rubra",NA,"","SOIL C","1.72875","(%)",NA,NA,"",1
"12812",24604,"Festuca rubra",NA,"","SOIL C","10.1266","(%)",NA,NA,"",1
"12813",24604,"Festuca rubra",NA,"","SOIL C","2.35143","(%)",NA,NA,"",1
"12814",24604,"Festuca rubra",NA,"","SOIL C","3.115","(%)",NA,NA,"",1
"12815",24604,"Festuca rubra",NA,"","SOIL C","3.675","(%)",NA,NA,"",1
"12816",24604,"Festuca rubra",NA,"","SOIL C","4.1975","(%)",NA,NA,"",1
"12817",24604,"Festuca rubra",NA,"","SOIL C","4.4794","(%)",NA,NA,"",1
"12818",24604,"Festuca rubra",NA,"","SOIL C","4.79333","(%)",NA,NA,"",1
"12819",24604,"Festuca rubra",NA,"","SOIL C","4.88667","(%)",NA,NA,"",1
"12820",24604,"Festuca rubra",NA,"","SOIL C","4.94333","(%)",NA,NA,"",1
"12821",24604,"Festuca rubra",NA,"","SOIL C","4.94667","(%)",NA,NA,"",1
"12822",24604,"Festuca rubra",NA,"","SOIL C","5.12","(%)",NA,NA,"",1
"12823",24604,"Festuca rubra",NA,"","SOIL C","6.38367","(%)",NA,NA,"",1
"12824",24604,"Festuca rubra",NA,"","SOIL C","6.64333","(%)",NA,NA,"",1
"12825",24604,"Festuca rubra",NA,"","SOIL C","6.81333","(%)",NA,NA,"",1
"12826",24604,"Festuca rubra",NA,"","SOIL C","7.0242","(%)",NA,NA,"",1
"12827",24604,"Festuca rubra",NA,"","SOIL C","7.356","(%)",NA,NA,"",1
"12828",24604,"Festuca rubra",NA,"","SOIL C","7.4956","(%)",NA,NA,"",1
"12829",24604,"Festuca rubra",NA,"","SOIL C","9.52933","(%)",NA,NA,"",1
"12830",24604,"Festuca rubra",NA,"","SOIL CN","10.5804","_",NA,NA,"",1
"12831",24604,"Festuca rubra",NA,"","SOIL CN","10.7211","_",NA,NA,"",1
"12832",24604,"Festuca rubra",NA,"","SOIL CN","11.5663","_",NA,NA,"",1
"12833",24604,"Festuca rubra",NA,"","SOIL CN","11.824","_",NA,NA,"",1
"12834",24604,"Festuca rubra",NA,"","SOIL CN","11.9105","_",NA,NA,"",1
"12835",24604,"Festuca rubra",NA,"","SOIL CN","11.9674","_",NA,NA,"",1
"12836",24604,"Festuca rubra",NA,"","SOIL CN","12.122","_",NA,NA,"",1
"12837",24604,"Festuca rubra",NA,"","SOIL CN","12.1621","_",NA,NA,"",1
"12838",24604,"Festuca rubra",NA,"","SOIL CN","12.5685","_",NA,NA,"",1
"12839",24604,"Festuca rubra",NA,"","SOIL CN","13.1249","_",NA,NA,"",1
"12840",24604,"Festuca rubra",NA,"","SOIL CN","13.7619","_",NA,NA,"",1
"12841",24604,"Festuca rubra",NA,"","SOIL CN","13.9079","_",NA,NA,"",1
"12842",24604,"Festuca rubra",NA,"","SOIL CN","14.7924","_",NA,NA,"",1
"12843",24604,"Festuca rubra",NA,"","SOIL CN","15.3189","_",NA,NA,"",1
"12844",24604,"Festuca rubra",NA,"","SOIL CN","16.8611","_",NA,NA,"",1
"12845",24604,"Festuca rubra",NA,"","SOIL CN","18.0239","_",NA,NA,"",1
"12846",24604,"Festuca rubra",NA,"","SOIL CN","21.0635","_",NA,NA,"",1
"12847",24604,"Festuca rubra",NA,"","SOIL CN","26.7989","_",NA,NA,"",1
"12848",24604,"Festuca rubra",NA,"","SOIL CN","37.4367","_",NA,NA,"",1
"12849",24604,"Festuca rubra",NA,"","SOIL N","0.08","(%)",NA,NA,"",1
"12850",24604,"Festuca rubra",NA,"","SOIL N","0.12125","(%)",NA,NA,"",1
"12851",24604,"Festuca rubra",NA,"","SOIL N","0.21","(%)",NA,NA,"",1
"12852",24604,"Festuca rubra",NA,"","SOIL N","0.25625","(%)",NA,NA,"",1
"12853",24604,"Festuca rubra",NA,"","SOIL N","0.26","(%)",NA,NA,"",1
"12854",24604,"Festuca rubra",NA,"","SOIL N","0.27375","(%)",NA,NA,"",1
"12855",24604,"Festuca rubra",NA,"","SOIL N","0.29524","(%)",NA,NA,"",1
"12856",24604,"Festuca rubra",NA,"","SOIL N","0.3675","(%)",NA,NA,"",1
"12857",24604,"Festuca rubra",NA,"","SOIL N","0.39","(%)",NA,NA,"",1
"12858",24604,"Festuca rubra",NA,"","SOIL N","0.393333","(%)",NA,NA,"",1
"12859",24604,"Festuca rubra",NA,"","SOIL N","0.4","(%)",NA,NA,"",1
"12860",24604,"Festuca rubra",NA,"","SOIL N","0.403333","(%)",NA,NA,"",1
"12861",24604,"Festuca rubra",NA,"","SOIL N","0.406667","(%)",NA,NA,"",1
"12862",24604,"Festuca rubra",NA,"","SOIL N","0.4804","(%)",NA,NA,"",1
"12863",24604,"Festuca rubra",NA,"","SOIL N","0.5102","(%)",NA,NA,"",1
"12864",24604,"Festuca rubra",NA,"","SOIL N","0.552","(%)",NA,NA,"",1
"12865",24604,"Festuca rubra",NA,"","SOIL N","0.603","(%)",NA,NA,"",1
"12866",24604,"Festuca rubra",NA,"","SOIL N","0.681333","(%)",NA,NA,"",1
"12867",24604,"Festuca rubra",NA,"","SOIL N","0.814333","(%)",NA,NA,"",1
"12868",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.0075","(‰)",NA,NA,"",1
"12869",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.01475","(‰)",NA,NA,"",1
"12870",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.02025","(‰)",NA,NA,"",1
"12871",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.0204","(‰)",NA,NA,"",1
"12872",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.02432","(‰)",NA,NA,"",1
"12873",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.0252","(‰)",NA,NA,"",1
"12874",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.0254","(‰)",NA,NA,"",1
"12875",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.025875","(‰)",NA,NA,"",1
"12876",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.0273333","(‰)",NA,NA,"",1
"12877",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.0276667","(‰)",NA,NA,"",1
"12878",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.0306667","(‰)",NA,NA,"",1
"12879",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.045","(‰)",NA,NA,"",1
"12880",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.07775","(‰)",NA,NA,"",1
"12881",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.087","(‰)",NA,NA,"",1
"12882",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.0896667","(‰)",NA,NA,"",1
"12883",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.10412","(‰)",NA,NA,"",1
"12884",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.105183","(‰)",NA,NA,"",1
"12885",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.165667","(‰)",NA,NA,"",1
"12886",24604,"Festuca rubra",NA,"","SOIL P_OLS","0.186","(‰)",NA,NA,"",1
"12887",24604,"Festuca rubra",NA,"","SOIL WHC","14.025","(%)",NA,NA,"",1
"12888",24604,"Festuca rubra",NA,"","SOIL WHC","15.0375","(%)",NA,NA,"",1
"12889",24604,"Festuca rubra",NA,"","SOIL WHC","22.2333","(%)",NA,NA,"",1
"12890",24604,"Festuca rubra",NA,"","SOIL WHC","22.825","(%)",NA,NA,"",1
"12891",24604,"Festuca rubra",NA,"","SOIL WHC","29.1333","(%)",NA,NA,"",1
"12892",24604,"Festuca rubra",NA,"","SOIL WHC","29.3","(%)",NA,NA,"",1
"12893",24604,"Festuca rubra",NA,"","SOIL WHC","29.6333","(%)",NA,NA,"",1
"12894",24604,"Festuca rubra",NA,"","SOIL WHC","31.1333","(%)",NA,NA,"",1
"12895",24604,"Festuca rubra",NA,"","SOIL WHC","31.3333","(%)",NA,NA,"",1
"12896",24604,"Festuca rubra",NA,"","SOIL WHC","31.6333","(%)",NA,NA,"",1
"12897",24604,"Festuca rubra",NA,"","SOIL WHC","32.3333","(%)",NA,NA,"",1
"12898",24604,"Festuca rubra",NA,"","SOIL WHC","36.2667","(%)",NA,NA,"",1
"12899",24604,"Festuca rubra",NA,"","SOIL WHC","39.2333","(%)",NA,NA,"",1
"12900",24604,"Festuca rubra",NA,"","SOIL WHC","39.32","(%)",NA,NA,"",1
"12901",24604,"Festuca rubra",NA,"","SOIL WHC","39.56","(%)",NA,NA,"",1
"12902",24604,"Festuca rubra",NA,"","SOIL WHC","43.5667","(%)",NA,NA,"",1
"12903",24604,"Festuca rubra",NA,"","SOIL WHC","44.54","(%)",NA,NA,"",1
"12904",24604,"Festuca rubra",NA,"","SOIL WHC","6.47875","(%)",NA,NA,"",1
"12905",24604,"Festuca rubra",NA,"","SOIL WHC","8.9125","(%)",NA,NA,"",1
"12906",24604,"Festuca rubra",NA,"","Sampling or measurement date standardized","2015","",NA,NA,"",1
"12907",24604,"Festuca rubra",NA,"","Seed water content details","Air dried weight","",NA,NA,"",12
"12908",24604,"Festuca rubra",NA,"","Seed water content details","Unknown","",NA,NA,"",1
"12909",24604,"Festuca rubra",NA,"","TREATMENT_NAME","BAL_Abandoned 15-60 years","",NA,NA,"",1
"12910",24604,"Festuca rubra",NA,"","TREATMENT_NAME","BAL_Abandoned 5-15 years","",NA,NA,"",1
"12911",24604,"Festuca rubra",NA,"","TREATMENT_NAME","BAL_Abandoned >60 years","",NA,NA,"",1
"12912",24604,"Festuca rubra",NA,"","TREATMENT_NAME","BAL_Grazing","",NA,NA,"",1
"12913",24604,"Festuca rubra",NA,"","TREATMENT_NAME","ERC_Grazing/high nutrient","",NA,NA,"",1
"12914",24604,"Festuca rubra",NA,"","TREATMENT_NAME","ERC_Grazing/low nutrient","",NA,NA,"",1
"12915",24604,"Festuca rubra",NA,"","TREATMENT_NAME","ERC_Grazing/mowing/grazing/low nutrient","",NA,NA,"",1
"12916",24604,"Festuca rubra",NA,"","TREATMENT_NAME","MNP_Abandoned/dry","",NA,NA,"",1
"12917",24604,"Festuca rubra",NA,"","TREATMENT_NAME","MNP_Abandoned/fresh","",NA,NA,"",1
"12918",24604,"Festuca rubra",NA,"","TREATMENT_NAME","MNP_High intensive grazing/fresh","",NA,NA,"",1
"12919",24604,"Festuca rubra",NA,"","TREATMENT_NAME","MNP_Medium intensive grazing/dry","",NA,NA,"",1
"12920",24604,"Festuca rubra",NA,"","TREATMENT_NAME","MNP_Medium intensive grazing/fresh","",NA,NA,"",1
"12921",24604,"Festuca rubra",NA,"","TREATMENT_NAME","OHR_Mown/fertilized","",NA,NA,"",1
"12922",24604,"Festuca rubra",NA,"","TREATMENT_NAME","OHR_Mown/unfertilized","",NA,NA,"",1
"12923",24604,"Festuca rubra",NA,"","TREATMENT_NAME","OHR_Unmown/fertilized","",NA,NA,"",1
"12924",24604,"Festuca rubra",NA,"","TREATMENT_NAME","OHR_Unmown/unfertilized","",NA,NA,"",1
"12925",24604,"Festuca rubra",NA,"","TREATMENT_NAME","SUT_Abandoned fallow","",NA,NA,"",1
"12926",24604,"Festuca rubra",NA,"","TREATMENT_NAME","SUT_Short rotation fallow","",NA,NA,"",1
"12927",24604,"Festuca rubra",NA,"","TREATMENT_NAME","SUT_Unploughed","",NA,NA,"",1
"12928",24604,"Festuca rubra",NA,"","Temperature (degrees)","5.56667","C",NA,NA,"",1
"12929",24604,"Festuca rubra",NA,"","Temperature (degrees)","8.71667","C",NA,NA,"",1
"12930",24604,"Festuca rubra",NA,"","Temperature (degrees)","9.39167","C",NA,NA,"",1
"12931",24604,"Festuca rubra",NA,"","Tleaf","23","C",NA,NA,"",1
"12932",24604,"Festuca rubra",NA,"","Trial number","1","",NA,NA,"",64
"12933",24604,"Festuca rubra",NA,"","Trial number","10","",NA,NA,"",14
"12934",24604,"Festuca rubra",NA,"","Trial number","11","",NA,NA,"",18
"12935",24604,"Festuca rubra",NA,"","Trial number","111","",NA,NA,"",2
"12936",24604,"Festuca rubra",NA,"","Trial number","113","",NA,NA,"",2
"12937",24604,"Festuca rubra",NA,"","Trial number","12","",NA,NA,"",16
"12938",24604,"Festuca rubra",NA,"","Trial number","13","",NA,NA,"",7
"12939",24604,"Festuca rubra",NA,"","Trial number","14","",NA,NA,"",12
"12940",24604,"Festuca rubra",NA,"","Trial number","15","",NA,NA,"",10
"12941",24604,"Festuca rubra",NA,"","Trial number","16","",NA,NA,"",8
"12942",24604,"Festuca rubra",NA,"","Trial number","17","",NA,NA,"",8
"12943",24604,"Festuca rubra",NA,"","Trial number","18","",NA,NA,"",6
"12944",24604,"Festuca rubra",NA,"","Trial number","19","",NA,NA,"",5
"12945",24604,"Festuca rubra",NA,"","Trial number","2","",NA,NA,"",66
"12946",24604,"Festuca rubra",NA,"","Trial number","20","",NA,NA,"",9
"12947",24604,"Festuca rubra",NA,"","Trial number","21","",NA,NA,"",5
"12948",24604,"Festuca rubra",NA,"","Trial number","22","",NA,NA,"",5
"12949",24604,"Festuca rubra",NA,"","Trial number","23","",NA,NA,"",4
"12950",24604,"Festuca rubra",NA,"","Trial number","24","",NA,NA,"",6
"12951",24604,"Festuca rubra",NA,"","Trial number","25","",NA,NA,"",4
"12952",24604,"Festuca rubra",NA,"","Trial number","26","",NA,NA,"",4
"12953",24604,"Festuca rubra",NA,"","Trial number","27","",NA,NA,"",1
"12954",24604,"Festuca rubra",NA,"","Trial number","28","",NA,NA,"",1
"12955",24604,"Festuca rubra",NA,"","Trial number","29","",NA,NA,"",5
"12956",24604,"Festuca rubra",NA,"","Trial number","3","",NA,NA,"",50
"12957",24604,"Festuca rubra",NA,"","Trial number","30","",NA,NA,"",2
"12958",24604,"Festuca rubra",NA,"","Trial number","31","",NA,NA,"",5
"12959",24604,"Festuca rubra",NA,"","Trial number","33","",NA,NA,"",6
"12960",24604,"Festuca rubra",NA,"","Trial number","34","",NA,NA,"",6
"12961",24604,"Festuca rubra",NA,"","Trial number","35","",NA,NA,"",2
"12962",24604,"Festuca rubra",NA,"","Trial number","36","",NA,NA,"",2
"12963",24604,"Festuca rubra",NA,"","Trial number","37","",NA,NA,"",2
"12964",24604,"Festuca rubra",NA,"","Trial number","38","",NA,NA,"",3
"12965",24604,"Festuca rubra",NA,"","Trial number","39","",NA,NA,"",6
"12966",24604,"Festuca rubra",NA,"","Trial number","4","",NA,NA,"",43
"12967",24604,"Festuca rubra",NA,"","Trial number","40","",NA,NA,"",6
"12968",24604,"Festuca rubra",NA,"","Trial number","41","",NA,NA,"",4
"12969",24604,"Festuca rubra",NA,"","Trial number","42","",NA,NA,"",6
"12970",24604,"Festuca rubra",NA,"","Trial number","43","",NA,NA,"",2
"12971",24604,"Festuca rubra",NA,"","Trial number","44","",NA,NA,"",6
"12972",24604,"Festuca rubra",NA,"","Trial number","45","",NA,NA,"",4
"12973",24604,"Festuca rubra",NA,"","Trial number","46","",NA,NA,"",6
"12974",24604,"Festuca rubra",NA,"","Trial number","47","",NA,NA,"",4
"12975",24604,"Festuca rubra",NA,"","Trial number","48","",NA,NA,"",1
"12976",24604,"Festuca rubra",NA,"","Trial number","49","",NA,NA,"",2
"12977",24604,"Festuca rubra",NA,"","Trial number","5","",NA,NA,"",32
"12978",24604,"Festuca rubra",NA,"","Trial number","50","",NA,NA,"",2
"12979",24604,"Festuca rubra",NA,"","Trial number","51","",NA,NA,"",3
"12980",24604,"Festuca rubra",NA,"","Trial number","52","",NA,NA,"",2
"12981",24604,"Festuca rubra",NA,"","Trial number","55","",NA,NA,"",2
